ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _supplier,Meta: _original_sku,Meta: _awdp_category,Meta: _compatible_brands
,simple,AWDP-TWB-2329,"Greenhouse Window Operator | 9 1/2""",1,0,visible,Available in black.,Available in black.,,,taxable,,1,,,0,0,,,,,1,,,146.47,Window Operators & Cranks,"operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/LEE-21266.jpg,,,,,,,,,268,,,1,0,Truth/Entrygard,AWDP-TWB-2329,Window Operators & Cranks,Truth
,simple,AWDP-OA-220,Truth Single Arm Sill Mounted Casement Operator,1,0,visible,Handing available as shown or opposite.,Handing available as shown or opposite.,,,taxable,,1,,,0,0,,,,,1,,,89.13,Window Operators & Cranks,"casement, operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-402EN-1.jpg,,,,,,,,,269,Details,"Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-OA-220,Window Operators & Cranks,Truth
,simple,AWDP-SC,"Truth Maxim Egress Casement Window Hinge | 13""",1,0,visible,"13"" track length. Sold in pairs with screws. For use with casement operators # AWDP-IE-00 , # AWDP-IE-10 , # AWDP-IE-50 , and # AWDP-IR-11 .","13"" track length. Sold in pairs with screws. For use with casement operators # AWDP-IE-00 , # AWDP-IE-10 , # AWDP-IE-50 , and # AWDP-IR-11 .",,,taxable,,1,,,0,0,,,,,1,,,82.41,Window Operators & Cranks,"casement, awning, operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PF-12-2.jpg,,,,,,,,,270,,,1,0,Truth/Entrygard,AWDP-SC,Window Operators & Cranks,Truth
,simple,AWDP-OA-220,Truth Maxim Series Split Arm Casement Operator,1,0,visible,Available in white. Handing as shown or opposite.,Available in white. Handing as shown or opposite.,,,taxable,,1,,,0,0,,,,,1,,,72.54,Window Operators & Cranks,"casement, operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-555-3.jpg,,,,,,,,,271,Details,"Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-OA-220,Window Operators & Cranks,Truth
,simple,AWDP-HWRE-25,"Truth Maxim Single Arm Casement Operator | 12""",1,0,visible,"Available in beige, bronze, chestnut bronze, clay, coppertone, gold and white. Ships with # AWDP-PP-454 handle and screws. Used with # AWDP-PF-97 hinge and # AWDP-PP-576 track (sold separately).","Available in beige, bronze, chestnut bronze, clay, coppertone, gold and white. Ships with # AWDP-PP-454 handle and screws. Used with # AWDP-PF-97 hinge and # AWDP-PP-576 track (sold separately).",,,taxable,,1,,,0,0,,,,,1,,,102.11,Window Operators & Cranks,"casement, operator, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/IR-01-1.jpg,,,,,,,,,272,Details,"Color: Beige, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, White, Handing: Left, Right",1,0,Truth/Entrygard,AWDP-HWRE-25,Window Operators & Cranks,Entrygard
,simple,AWDP-TWB-2329,"Truth Ellipse Style Single Arm Sill Mounted Casement Operator | 9 1/2""",1,0,visible,"Available in bronze, gold and white. Handing as shown or opposite. Handle sold separately.","Available in bronze, gold and white. Handing as shown or opposite. Handle sold separately.",,,taxable,,1,,,0,0,,,,,1,,,47.91,Window Operators & Cranks,"casement, operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-128-3E-1.jpg,,,,,,,,,273,Details,"Color: Bronze, Gold, White, Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-TWB-2329,Window Operators & Cranks,Truth
,simple,AWDP-HWRE-25,"Truth Rear Mount Dyad Casement Operator | 9 7/8""",1,0,visible,Available in bronze and white. Handing as shown or opposite.,Available in bronze and white. Handing as shown or opposite.,,,taxable,,1,,,0,0,,,,,1,,,87.32,Window Operators & Cranks,"casement, operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-248-1-2.jpg,,,,,,,,,274,Details,"Color: Bronze, White, Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-HWRE-25,Window Operators & Cranks,Truth
,simple,AWDP-PA-19,"Truth Rear Mount Dyad Casement Operator | 9""",1,0,visible,"Available in black, chestnut bronze, clay and white. Handing available as shown or opposite. Handle sold separately.","Available in black, chestnut bronze, clay and white. Handing available as shown or opposite. Handle sold separately.",,,taxable,,1,,,0,0,,,,,1,,,88.56,Window Operators & Cranks,"casement, operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-238-8.jpg,,,,,,,,,275,Details,"Color: Black, Chestnut Bronze, Clay, White, Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-PA-19,Window Operators & Cranks,Truth
,simple,AWDP-PF-97,"Truth Rear Mount Dyad Casement Operator | 5 9/16""",1,0,visible,"Available in beige, bright white and white. Includes stability tab on bottom. Handle sold separately.","Available in beige, bright white and white. Includes stability tab on bottom. Handle sold separately.",,,taxable,,1,,,0,0,,,,,1,,,84.86,Window Operators & Cranks,"casement, operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-264-3.jpg,,,,,,,,,276,Details,"Color: Beige, Bright White, White, Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-PF-97,Window Operators & Cranks,Truth
,simple,AWDP-TWB-2329,"Truth Rear Mount Dyad Casement Operator | 5 1/8""",1,0,visible,"Available in beige, bright white, and bronze.","Available in beige, bright white, and bronze.",,,taxable,,1,,,0,0,,,,,1,,,65.14,Window Operators & Cranks,"casement, operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-280-1.jpg,,,,,,,,,277,Details,"Color: Beige, Bright White, Bronze, Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-TWB-2329,Window Operators & Cranks,Truth
,simple,AWDP-PT-52,"Truth Rear Mount Dyad Casement Operator | 6 11/16""",1,0,visible,"Available in beige, clay and white.","Available in beige, clay and white.",,,taxable,,1,,,0,0,,,,,1,,,97.18,Window Operators & Cranks,"casement, operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-274-3.jpg,,,,,,,,,278,Details,"Color: Beige, Clay, White, Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-PT-52,Window Operators & Cranks,Truth
,simple,AWDP-TH-ROEAA,"Truth Rear Mount Dyad Casement Operator | 10 7/8""",1,0,visible,Available in bronze and white.,Available in bronze and white.,,,taxable,,1,,,0,0,,,,,1,,,81.63,Window Operators & Cranks,"casement, operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-252-1.jpg,,,,,,,,,279,Details,"Color: Bronze, White, Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-TH-ROEAA,Window Operators & Cranks,Truth
,simple,AWDP-TI-75,"Truth Rear Mount Dyad Casement Operator | 5 1/4""",1,0,visible,Available in aluminum and bronze. Handle included.,Available in aluminum and bronze. Handle included.,,,taxable,,1,,,0,0,,,,,1,,,43.55,Window Operators & Cranks,"casement, operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-138.jpg,,,,,,,,,280,Details,"Color: Aluminum, Bronze, Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-TI-75,Window Operators & Cranks,Truth
,simple,AWDP-C29-95775,"Truth Single Arm Casement Operator | 9 1/2"" Arm",1,0,visible,This operator ships with # AWDP-PP-454 crank handle and screws. Used with # AWDP-PF-75 or # AWDP-PF-77 hinges and # AWDP-OE-175 track (sold separately).,This operator ships with # AWDP-PP-454 crank handle and screws. Used with # AWDP-PF-75 or # AWDP-PF-77 hinges and # AWDP-OE-175 track (sold separately).,,,taxable,,1,,,0,0,,,,,1,,,84.87,Window Operators & Cranks,"casement, operator, roller, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/RO-01-1.jpg,,,,,,,,,281,Details,"Handing: Left, Right, Mount: Front Mount, Rear Mount",1,0,Truth/Entrygard,AWDP-C29-95775,Window Operators & Cranks,Truth
,simple,AWDP-TI-75,"Truth Single Arm Casement Operator | 9 1/2"" or 13 1/2""",1,0,visible,"Operator with 9 1/2"" or 13 1/2"" arm. Available in bronze, chestnut bronze, clay, gold or white. Ships with # AWDP-PP-454 crank handle and screws. Used with # AWDP-PF-75 or # AWDP-PF-77 hinge and # AWDP-OE-150 track.","Operator with 9 1/2"" or 13 1/2"" arm. Available in bronze, chestnut bronze, clay, gold or white. Ships with # AWDP-PP-454 crank handle and screws. Used with # AWDP-PF-75 or # AWDP-PF-77 hinge and # AWDP-OE-150 track.",,,taxable,,1,,,0,0,,,,,1,,,60.22,Window Operators & Cranks,"operator, roller, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PI-31-1.jpg,,,,,,,,,282,Details,"Arm Length: 9 1/2"", 13 1/2"", Color: Bronze, Chestnut Bronze, Clay, Gold, White, Handing: Left, Right",1,0,Truth/Entrygard,AWDP-TI-75,Window Operators & Cranks,Norco
,simple,AWDP-TI-75,"Truth Single Arm Rear Mount Casement Operator | 7 1/2""",1,0,visible,"Arm length: 7 1/2"" Available in beige and black. Handle sold separately.","Arm length: 7 1/2"" Available in beige and black. Handle sold separately.",,,taxable,,1,,,0,0,,,,,1,,,87.33,Window Operators & Cranks,"casement, operator, roller, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-338.jpg,,,,,,,,,283,Details,"Color: Beige, Black, Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-TI-75,Window Operators & Cranks,Truth
,simple,AWDP-OT-154,"Truth Split Arm Casement Operator | 9 5/8""",1,0,visible,"Available in bronze, gold and white. Shipped with # AWDP-PP-454 crank handle, bracket and screws. Used with hinge # ADWP-PF-75 (sold separately).","Available in bronze, gold and white. Shipped with # AWDP-PP-454 crank handle, bracket and screws. Used with hinge # ADWP-PF-75 (sold separately).",,,taxable,,1,,,0,0,,,,,1,,,72.54,Window Operators & Cranks,"operator, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PI-18-1.jpg,,,,,,,,,284,Details,"Color: Bronze, Gold, White, Handing: Left, Right",1,0,Truth/Entrygard,AWDP-OT-154,Window Operators & Cranks,Truth
,simple,AWDP-C29-95775,Truth Telescoping Pole with Hex Ball Drive | 6&#8242;-10&#8242;,1,0,visible,6 foot pole extends to 10 feet. Must be used to drive an operator with hex ball drive adapter applied. Can be used with 3 foot pole extension # AWDP-OE-681 (sold separately).,6 foot pole extends to 10 feet. Must be used to drive an operator with hex ball drive adapter applied. Can be used with 3 foot pole extension # AWDP-OE-681 (sold separately).,,,taxable,,1,,,0,0,,,,,1,,,207.76,Window Operators & Cranks,"operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PE-637-1.jpg,,,,,,,,,285,,,1,0,Truth/Entrygard,AWDP-C29-95775,Window Operators & Cranks,Truth
,simple,AWDP-SC,"Truth Maxim Series Sill Mounted Casement Operator | 12""",1,0,visible,Truth Maxim Series 12 Inch sill mounted casement operator designed for smooth and reliable window operation. Features a low‑profile single arm with pivot shoe for precise opening and closing.,Truth Maxim Series 12 Inch sill mounted casement operator designed for smooth and reliable window operation. Features a low‑profile single arm with pivot shoe for precise opening and closing.,,,taxable,,1,,,0,0,,,,,1,,,114.43,Window Operators & Cranks,"casement, operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-423-1.jpg,,,,,,,,,286,Details,"Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-SC,Window Operators & Cranks,Truth
,simple,AWDP-SC,Truth Encore Series Dyad Sill Mounted Casement Operator,1,0,visible,Handing available as shown or opposite.,Handing available as shown or opposite.,,,taxable,,1,,,0,0,,,,,1,,,65.15,Window Operators & Cranks,"operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-371EN-1.jpg,,,,,,,,,287,Details,"Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-SC,Window Operators & Cranks,Truth
,simple,AWDP-SC,"Truth Maxim Series Reverse Dyad Casement Operator | 5""",1,0,visible,Available in bronze and white. Handle sold separately.,Available in bronze and white. Handle sold separately.,,,taxable,,1,,,0,0,,,,,1,,,67.62,Window Operators & Cranks,"operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-373-1-1.jpg,,,,,,,,,288,Details,"Color: Bronze, White, Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-SC,Window Operators & Cranks,Truth
,simple,AWDP-PETT-0999,"Truth Swing Lite Crank Operator | 9""",1,0,visible,Handing as shown or opposite. Handle included.,Handing as shown or opposite. Handle included.,,,taxable,,1,,,0,0,,,,,1,,,134.14,Window Operators & Cranks,"operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/LEE-366.jpg,,,,,,,,,289,Details,"Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-PETT-0999,Window Operators & Cranks,Truth
,simple,AWDP-BT-511,"Truth Maxim Dual Arm Large Casement Operator | 19""",1,0,visible,"Available in beige, bronze, chestnut bronze, clay, coppertone, gold and white. Shipped with handle # AWDP-PP-454 , stud bracket and screws. Used with # AWDP-PF-97 or # AWDP-PF-12 hinge and # AWDP-PP-576 track.","Available in beige, bronze, chestnut bronze, clay, coppertone, gold and white. Shipped with handle # AWDP-PP-454 , stud bracket and screws. Used with # AWDP-PF-97 or # AWDP-PF-12 hinge and # AWDP-PP-576 track.",,,taxable,,1,,,0,0,,,,,1,,,77.43,Window Operators & Cranks,"operator, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/IE-00-1.jpg,,,,,,,,,290,Details,"Color: Beige, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, White, Handing: Left, Right",1,0,Truth/Entrygard,AWDP-BT-511,Window Operators & Cranks,Entrygard
,simple,AWDP-SSWP,"Truth Maxim Dyad Casement Operator | 4 3/8""",1,0,visible,"Available in beige, bronze, chestnut bronze, clay, coppertone, gold and white. Ships with # AWDP-PP-454 handle, stud bracket and screws. Used with washability hinge # AWDP-PF-97 or hinge # AWDP-PF-12 (sold separately).","Available in beige, bronze, chestnut bronze, clay, coppertone, gold and white. Ships with # AWDP-PP-454 handle, stud bracket and screws. Used with washability hinge # AWDP-PF-97 or hinge # AWDP-PF-12 (sold separately).",,,taxable,,1,,,0,0,,,,,1,,,79.93,Window Operators & Cranks,"operator, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/IE-50-1.jpg,,,,,,,,,291,Details,"Color: Beige, Bronze, Chestnut Bronze, Clay, Coppertone, White, Handing: Left, Right",1,0,Truth/Entrygard,AWDP-SSWP,Window Operators & Cranks,Entrygard
,simple,AWDP-TE-727,"Truth Front Mount Single Arm Casement Operator | 6""",1,0,visible,"Arm length: 6"" Available in chestnut bronze.","Arm length: 6"" Available in chestnut bronze.",,,taxable,,1,,,0,0,,,,,1,,,97.18,Window Operators & Cranks,"operator, roller, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-230-1-1.jpg,,,,,,,,,292,Details,"Handing: Shown, Opposite",1,0,Truth/Entrygard,AWDP-TE-727,Window Operators & Cranks,Truth
,simple,AWDP-FR-90,"Truth Maxim Series Dyad Operator | 9""",1,0,visible,"Available in beige, bright white, bronze, cocoa brown and white.","Available in beige, bright white, bronze, cocoa brown and white.",,,taxable,,1,,,0,0,,,,,1,,,67.62,Window Operators & Cranks,"operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-371-3.jpg,,,,,,,,,293,Details,"Color: Beige, Bright White, Bronze, Cocoa Brown, White, Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-FR-90,Window Operators & Cranks,Truth
,simple,AWDP-OA-137,"Truth Ellipse Style Single Arm Casement Operator | 9 1/2""",1,0,visible,Arm length: 9 1/2″ Available in white.,Arm length: 9 1/2″ Available in white.,,,taxable,,1,,,0,0,,,,,1,,,50.27,Window Operators & Cranks,"casement, operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-377-1.jpg,,,,,,,,,294,Details,"Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-OA-137,Window Operators & Cranks,Truth
,simple,AWDP-HWRE-25,"Truth Rear Mount Dyad Casement Operator | 5 9/16""",1,0,visible,"Available in black, clay and white. Handle sold separately.","Available in black, clay and white. Handle sold separately.",,,taxable,,1,,,0,0,,,,,1,,,97.18,Window Operators & Cranks,"casement, operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-240-3.jpg,,,,,,,,,295,Details,"Color: Black, Clay, White, Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-HWRE-25,Window Operators & Cranks,Truth
,simple,AWDP-C29-92009,Two Point Door Mortise Lock System,1,0,visible,Faceplate: 3/4 inches x 11 3/4 inches Available standard or in stainless steel.,Faceplate: 3/4 inches x 11 3/4 inches Available standard or in stainless steel.,,,taxable,,1,,,0,0,,,,,1,,,99.55,Door Hardware,"lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PT-452-1.jpg,,,,,,,,,296,Details,"Type: Standard, Stainless Steel Coastal Type",1,0,All Window Door Parts,AWDP-C29-92009,Door Hardware,
,simple,AWDP-PAEE-2982A,Casement Window Flex-Leg Weatherstrip V195,1,0,visible,"Shipped in 72"" lengths Available in black. Bulb height: 1/4"", compresses to 1/8"" Note: This V195 style replaces old style V191, which has been discontinued.","Shipped in 72"" lengths Available in black. Bulb height: 1/4"", compresses to 1/8"" Note: This V195 style replaces old style V191, which has been discontinued.",,,taxable,,1,,,0,0,,,,,1,,,155.92,Weatherstripping & Seals,"casement, weatherstrip, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PIAE-8999.jpg,,,,,,,,,297,Details,"Quantity: 6, 12, 24, 48",1,0,All Window Door Parts,AWDP-PAEE-2982A,Weatherstripping & Seals,
,simple,AWDP-PT-175,E-Lon Foam-Tite Door Seal,1,0,visible,"Available in brown, tan and white. Sold in lengths of 38"", 82"" or 97"". Sold in multiples of 10 lengths. Kerf width: 0.125"" Kerf depth: 0.400"" minimum","Available in brown, tan and white. Sold in lengths of 38"", 82"" or 97"". Sold in multiples of 10 lengths. Kerf width: 0.125"" Kerf depth: 0.400"" minimum",,,taxable,,1,,,0,0,,,,,1,,,154.55,Door Hardware,"weatherstrip, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/TO-634-1.jpg,,,,,,,,,298,Details,"Color: Brown, Tan, White, Length: 38"", 82"", 97""",1,0,All Window Door Parts,AWDP-PT-175,Door Hardware,
,simple,AWDP-VGB-IR-11,Snap-In Vinyl Glazing Bead | AWDP-TI-384,1,0,visible,"Available in black, bronze and white. Minimum order is 144 feet and is shipped in 6 foot (72″) lengths.","Available in black, bronze and white. Minimum order is 144 feet and is shipped in 6 foot (72″) lengths.",,,taxable,,1,,,0,0,,,,,1,,,273.24,Glazing & Seals,"casement, awning, glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/TI-384-1.jpg,,,,,,,,,299,Details,"Color: Black, Bronze, White, Length: 144', 192', 240', 384'",1,0,All Window Door Parts,AWDP-VGB-IR-11,Glazing & Seals,
,simple,AWDP-VGB-FT-31,Snap-In Vinyl Glazing Bead | AWDP-TI-61,1,0,visible,"Available in black and white. Minimum order is 120 lineal feet and ships in lengths of 6 feet (72"").","Available in black and white. Minimum order is 120 lineal feet and ships in lengths of 6 feet (72"").",,,taxable,,1,,,0,0,,,,,1,,,237.60,Glazing & Seals,"casement, awning, glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/TI-61.jpg,,,,,,,,,300,Details,"Color: Black, White, Length: 120', 144', 192', 240', 360'",1,0,Truth/Entrygard,AWDP-VGB-FT-31,Glazing & Seals,"Truth, Simonton, Silverline"
,simple,AWDP-TI-90,"Vinyl Door Bottom Sweep Seal | 1 3/4""",1,0,visible,"Available in brown. Length is 37"" and can be cut to custom fit any 1 3/4"" door. Sold in packs of three (3).","Available in brown. Length is 37"" and can be cut to custom fit any 1 3/4"" door. Sold in packs of three (3).",,,taxable,,1,,,0,0,,,,,1,,,60.22,Weatherstripping & Seals,"weatherstrip, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PL-1053-1.jpg,,,,,,,,,301,,,1,0,All Window Door Parts,AWDP-TI-90,Weatherstripping & Seals,
,simple,AWDP-VGB-FT-15,Vinyl Door Sweep,1,0,visible,"Available in brown only and in lengths of 36"" or 48"". Minimum order of 2 units are required.","Available in brown only and in lengths of 36"" or 48"". Minimum order of 2 units are required.",,,taxable,,1,,,0,0,,,,,1,,,66.54,Glazing & Seals,"weatherstrip, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/19-FF7-48.jpg,,,,,,,,,302,Details,"Length: 36"", 48""",1,0,All Window Door Parts,AWDP-VGB-FT-15,Glazing & Seals,
,simple,AWDP-LEE-20766,Snap-In Vinyl Glazing Bead | AWDP-LEE-11865,1,0,visible,Available in black or white. Minimum order is 120 feet and is shipped in 6 foot lengths.,Available in black or white. Minimum order is 120 feet and is shipped in 6 foot lengths.,,,taxable,,1,,,0,0,,,,,1,,,326.71,Glazing & Seals,"casement, awning, glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/LEE-11865.jpg,,,,,,,,,303,Details,"Color: Black, White, Length: 120', 144', 192', 240', 360'",1,0,All Window Door Parts,AWDP-LEE-20766,Glazing & Seals,Silverline
,simple,AWDP-VGB-FI-11,Snap-In Vinyl Glazing Bead | AWDP-LEE-16067,1,0,visible,"Available in adobe grey, black or white. Minimum order is 120 feet and is shipped in 6 foot lengths.","Available in adobe grey, black or white. Minimum order is 120 feet and is shipped in 6 foot lengths.",,,taxable,,1,,,0,0,,,,,1,,,317.77,Glazing & Seals,"casement, awning, glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/LEE-16067.jpg,,,,,,,,,304,Details,"Color: Adobe Grey, Black, White, Length: 120', 144', 192', 240', 360'",1,0,All Window Door Parts,AWDP-VGB-FI-11,Glazing & Seals,
,simple,AWDP-LEE-16683,Vinyl Glazing Spline | AWDP-TB-1,1,0,visible,Available in gray and in 100 lineal foot rolls only.,Available in gray and in 100 lineal foot rolls only.,,,taxable,,1,,,0,0,,,,,1,,,112.07,Glazing & Seals,"glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/TB-1.jpg,,,,,,,,,305,,,1,0,Truth/Entrygard,AWDP-LEE-16683,Glazing & Seals,"Truth, Marvin"
,simple,AWDP-SC,Casement Window Slide Hinge,1,0,visible,"Casement window slide hinge arm (pair). For 10"" tracks.","Casement window slide hinge arm (pair). For 10"" tracks.",,,taxable,,1,,,0,0,,,,,1,,,54.75,Window Operators & Cranks,"casement, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/24-EP.jpg,,,,,,,,,306,,,1,0,All Window Door Parts,AWDP-SC,Window Operators & Cranks,
,simple,AWDP-PT-52,Weather Shield Complete Lockset,1,0,visible,"Available in polished brass, polished chrome and satin nickel.","Available in polished brass, polished chrome and satin nickel.",,,taxable,,1,,,0,0,,,,,1,,,298.65,Window Operators & Cranks,"lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/II-126.jpg,,,,,,,,,307,Details,"Color: Polished Brass, Polished Chrome, Satin Nickel",1,0,All Window Door Parts,AWDP-PT-52,Window Operators & Cranks,
,simple,AWDP-PL-1053,Weather Strip Seal | Leaf Type,1,0,visible,"Available in beige and white. Sold in groups of ten (10) pieces at 8 foot (96"") lengths.","Available in beige and white. Sold in groups of ten (10) pieces at 8 foot (96"") lengths.",,,taxable,,1,,,0,0,,,,,1,,,295.77,Weatherstripping & Seals,"weatherstrip, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/WSSLT.jpg,,,,,,,,,308,Details,"Color: Beige, White",1,0,All Window Door Parts,AWDP-PL-1053,Weatherstripping & Seals,
,simple,AWDP-LEE-16933,.300 Weather-Strip Kerf Insert Seal,1,0,visible,Available in black or white. Rolls of various sizes and lengths from 100&#8242; to 2500&#8242;. Contact us for pricing and availability. Reference AWDP-LPB-713.,Available in black or white. Rolls of various sizes and lengths from 100&#8242; to 2500&#8242;. Contact us for pricing and availability. Reference AWDP-LPB-713.,,,taxable,,1,,,0,0,,,,,1,,,0.00,Door Hardware,"weatherstrip, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PRR-ER.jpg,,,,,,,,,309,,,1,0,All Window Door Parts,AWDP-LEE-16933,Door Hardware,
,simple,AWDP-TI-492,Weathervane Window Weatherseal,1,0,visible,Available in tan. Sold in lengths of 7 feet in packs of 20 lengths (140 lineal feet total).,Available in tan. Sold in lengths of 7 feet in packs of 20 lengths (140 lineal feet total).,,,taxable,,1,,,0,0,,,,,1,,,262.77,Weatherstripping & Seals,"casement, awning, weatherstrip, glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/LEE-20766.jpg,,,,,,,,,310,,,1,0,All Window Door Parts,AWDP-TI-492,Weatherstripping & Seals,
,simple,AWDP-TWB-2329,Weep Hole Covers,1,0,visible,"Available in beige, black, bright white and brown. Sold in packs of twenty-five (25).","Available in beige, black, bright white and brown. Sold in packs of twenty-five (25).",,,taxable,,1,,,0,0,,,,,1,,,102.54,Sash & Frame Parts,door,,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/LEE-PL-413-1.jpg,,,,,,,,,311,Details,"Color: Beige, Black, Bright White, Brown",1,0,All Window Door Parts,AWDP-TWB-2329,Sash & Frame Parts,
,simple,AWDP-PT-52,"Truth EntryGard Dual Arm Casement Window Operator | 4 7/16""",1,0,visible,"Long arm length: 10 1/2"" Short arm length: 4 7/16"" Handing available as shown or opposite. Link offset up or down. Clip postion on top or bottom. Stainles steel version available with link offset up and clip on top only.","Long arm length: 10 1/2"" Short arm length: 4 7/16"" Handing available as shown or opposite. Link offset up or down. Clip postion on top or bottom. Stainles steel version available with link offset up and clip on top only.",,,taxable,,1,,,0,0,,,,,1,,,72.53,Window Operators & Cranks,"casement, awning, operator, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-173-1.jpg,,,,,,,,,312,Details,"Handing: Opposite, Shown, Link Offset: Down, Up, Clip: Bottom, Top, Finish: E-Gard, Stainless Steel",1,0,Truth/Entrygard,AWDP-PT-52,Window Operators & Cranks,Truth
,simple,AWDP-TI-492,Vinyl Glazing Bead | AWDP-VGB-FI-11,1,0,visible,Available in beige and white. Sold in lengths of 6 feet (72″) with a minimum order of 120 lineal feet.,Available in beige and white. Sold in lengths of 6 feet (72″) with a minimum order of 120 lineal feet.,,,taxable,,1,,,0,0,,,,,1,,,403.33,Window Operators & Cranks,"casement, weatherstrip, glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/VGB-FI-11.jpg,,,,,,,,,313,Details,"Color: Beige, White, Length: 120', 144', 192', 240', 360'",1,0,All Window Door Parts,AWDP-TI-492,Window Operators & Cranks,"Norco, Silverline"
